date,state,district,pincode,age_0_5,age_5_17,age_18_greater
31-12-2025,Uttar Pradesh,Varanasi,221001,13,42,2
31-12-2025,Uttar Pradesh,Varanasi,221004,0,2,0
31-12-2025,Uttar Pradesh,Varanasi,221010,5,9,1
31-12-2025,Uttar Pradesh,Varanasi,221101,7,20,0
31-12-2025,Uttar Pradesh,Varanasi,221103,1,1,0
31-12-2025,Uttar Pradesh,Varanasi,221105,4,7,0
31-12-2025,Uttar Pradesh,Varanasi,221106,0,3,0
31-12-2025,Uttar Pradesh,Varanasi,221108,0,7,0
31-12-2025,Uttar Pradesh,Varanasi,221112,2,4,0
31-12-2025,Uttar Pradesh,Varanasi,221210,1,1,0
31-12-2025,Uttar Pradesh,Varanasi,221307,7,13,1
31-12-2025,Uttar Pradesh,Varanasi,221311,1,5,0
31-12-2025,Uttar Pradesh,Varanasi,221405,0,6,0
01-01-2026,Uttar Pradesh,Varanasi,221003,6,11,0
01-01-2026,Uttar Pradesh,Varanasi,221010,10,10,0
01-01-2026,Uttar Pradesh,Varanasi,221011,4,3,0
01-01-2026,Uttar Pradesh,Varanasi,221108,3,2,0
01-01-2026,Uttar Pradesh,Varanasi,221206,3,8,0
01-01-2026,Uttar Pradesh,Varanasi,221311,1,6,0
03-01-2026,Uttar Pradesh,Varanasi,221001,2,8,0
03-01-2026,Uttar Pradesh,Varanasi,221002,0,2,0
03-01-2026,Uttar Pradesh,Varanasi,221007,0,2,0
03-01-2026,Uttar Pradesh,Varanasi,221207,0,2,0
03-01-2026,Uttar Pradesh,Varanasi,221208,0,1,0
03-01-2026,Uttar Pradesh,Varanasi,221302,0,2,0
02-01-2026,Uttar Pradesh,Varanasi,221001,30,28,0
02-01-2026,Uttar Pradesh,Varanasi,221002,9,15,0
02-01-2026,Uttar Pradesh,Varanasi,221005,4,10,0
02-01-2026,Uttar Pradesh,Varanasi,221101,6,7,0
02-01-2026,Uttar Pradesh,Varanasi,221104,6,12,0
02-01-2026,Uttar Pradesh,Varanasi,221201,3,3,0
02-01-2026,Uttar Pradesh,Varanasi,221305,2,2,0
02-01-2026,Uttar Pradesh,Varanasi,221403,4,8,0
09-06-2025,Uttar Pradesh,Varanasi,221108,0,2,0
09-06-2025,Uttar Pradesh,Varanasi,221109,0,4,0
09-06-2025,Uttar Pradesh,Varanasi,221112,0,2,0
09-06-2025,Uttar Pradesh,Varanasi,221116,0,1,0
09-06-2025,Uttar Pradesh,Varanasi,221207,3,3,0
09-06-2025,Uttar Pradesh,Varanasi,221403,2,0,0
10-06-2025,Uttar Pradesh,Varanasi,221011,1,2,0
10-06-2025,Uttar Pradesh,Varanasi,221106,0,4,0
10-06-2025,Uttar Pradesh,Varanasi,221107,4,6,0
10-06-2025,Uttar Pradesh,Varanasi,221108,0,1,0
10-06-2025,Uttar Pradesh,Varanasi,221204,0,4,0
10-06-2025,Uttar Pradesh,Varanasi,221206,1,6,0
10-06-2025,Uttar Pradesh,Varanasi,221208,4,5,0
10-06-2025,Uttar Pradesh,Varanasi,221305,0,2,0
10-06-2025,Uttar Pradesh,Varanasi,221311,4,9,0
11-06-2025,Uttar Pradesh,Varanasi,221001,7,23,1
11-06-2025,Uttar Pradesh,Varanasi,221004,1,2,0
11-06-2025,Uttar Pradesh,Varanasi,221007,2,6,0
11-06-2025,Uttar Pradesh,Varanasi,221105,2,4,0
11-06-2025,Uttar Pradesh,Varanasi,221207,3,4,0
11-06-2025,Uttar Pradesh,Varanasi,221307,1,2,0
11-06-2025,Uttar Pradesh,Varanasi,221405,0,7,0
12-06-2025,Uttar Pradesh,Varanasi,221001,6,18,1
12-06-2025,Uttar Pradesh,Varanasi,221008,0,2,0
12-06-2025,Uttar Pradesh,Varanasi,221210,0,1,0
12-06-2025,Uttar Pradesh,Varanasi,221307,1,5,0
13-06-2025,Uttar Pradesh,Varanasi,221007,7,5,0
13-06-2025,Uttar Pradesh,Varanasi,221104,0,6,0
13-06-2025,Uttar Pradesh,Varanasi,221105,3,3,0
13-06-2025,Uttar Pradesh,Varanasi,221112,1,4,0
13-06-2025,Uttar Pradesh,Varanasi,221201,1,0,0
15-06-2025,Uttar Pradesh,Varanasi,221108,0,1,0
16-06-2025,Uttar Pradesh,Varanasi,221004,0,2,0
16-06-2025,Uttar Pradesh,Varanasi,221006,0,2,0
16-06-2025,Uttar Pradesh,Varanasi,221007,5,14,0
16-06-2025,Uttar Pradesh,Varanasi,221010,1,14,1
16-06-2025,Uttar Pradesh,Varanasi,221103,0,1,0
16-06-2025,Uttar Pradesh,Varanasi,221108,1,4,0
16-06-2025,Uttar Pradesh,Varanasi,221403,1,0,0
14-06-2025,Uttar Pradesh,Varanasi,221001,2,13,0
14-06-2025,Uttar Pradesh,Varanasi,221002,2,4,1
14-06-2025,Uttar Pradesh,Varanasi,221003,5,2,0
14-06-2025,Uttar Pradesh,Varanasi,221005,1,1,0
14-06-2025,Uttar Pradesh,Varanasi,221010,0,2,0
14-06-2025,Uttar Pradesh,Varanasi,221112,0,1,0
14-06-2025,Uttar Pradesh,Varanasi,221202,0,1,0
14-06-2025,Uttar Pradesh,Varanasi,221405,2,2,0
17-06-2025,Uttar Pradesh,Varanasi,221001,9,28,1
17-06-2025,Uttar Pradesh,Varanasi,221008,2,9,0
17-06-2025,Uttar Pradesh,Varanasi,221116,0,1,0
17-06-2025,Uttar Pradesh,Varanasi,221204,0,16,0
17-06-2025,Uttar Pradesh,Varanasi,221305,2,3,0
18-06-2025,Uttar Pradesh,Varanasi,221001,4,8,0
18-06-2025,Uttar Pradesh,Varanasi,221011,1,3,0
18-06-2025,Uttar Pradesh,Varanasi,221109,0,1,0
18-06-2025,Uttar Pradesh,Varanasi,221208,1,3,0
18-06-2025,Uttar Pradesh,Varanasi,221307,3,10,0
18-06-2025,Uttar Pradesh,Varanasi,221403,0,2,0
18-06-2025,Uttar Pradesh,Varanasi,221405,0,2,0
19-06-2025,Uttar Pradesh,Varanasi,221103,0,2,0
19-06-2025,Uttar Pradesh,Varanasi,221107,2,6,0
19-06-2025,Uttar Pradesh,Varanasi,221108,1,6,0
19-06-2025,Uttar Pradesh,Varanasi,221109,1,1,0
19-06-2025,Uttar Pradesh,Varanasi,221208,1,5,0
19-06-2025,Uttar Pradesh,Varanasi,221305,0,4,0
01-04-2025,Uttar Pradesh,Varanasi,221011,52,81,30
01-04-2025,Uttar Pradesh,Varanasi,221002,147,175,10
01-07-2025,Uttar Pradesh,Varanasi,221007,435,434,12
02-09-2025,Uttar Pradesh,Varanasi,221010,8,7,0
02-09-2025,Uttar Pradesh,Varanasi,221106,2,3,0
02-09-2025,Uttar Pradesh,Varanasi,221202,3,5,0
02-09-2025,Uttar Pradesh,Varanasi,221206,1,1,0
02-09-2025,Uttar Pradesh,Varanasi,221302,1,3,0
02-09-2025,Uttar Pradesh,Varanasi,221305,0,3,0
03-09-2025,Uttar Pradesh,Varanasi,221106,6,2,0
03-09-2025,Uttar Pradesh,Varanasi,221108,5,8,0
03-09-2025,Uttar Pradesh,Varanasi,221202,2,3,0
03-09-2025,Uttar Pradesh,Varanasi,221204,1,2,0
03-09-2025,Uttar Pradesh,Varanasi,221403,3,3,0
01-09-2025,Uttar Pradesh,Varanasi,221001,16,10,0
01-09-2025,Uttar Pradesh,Varanasi,221005,2,4,0
01-09-2025,Uttar Pradesh,Varanasi,221007,8,7,0
01-09-2025,Uttar Pradesh,Varanasi,221010,8,7,0
01-09-2025,Uttar Pradesh,Varanasi,221105,6,6,0
01-09-2025,Uttar Pradesh,Varanasi,221107,5,13,0
01-09-2025,Uttar Pradesh,Varanasi,221206,1,5,0
01-09-2025,Uttar Pradesh,Varanasi,221209,0,1,0
01-09-2025,Uttar Pradesh,Varanasi,221403,2,8,0
01-09-2025,Uttar Pradesh,Varanasi,232105,0,1,0
04-09-2025,Uttar Pradesh,Varanasi,221001,16,14,1
04-09-2025,Uttar Pradesh,Varanasi,221002,5,7,0
04-09-2025,Uttar Pradesh,Varanasi,221005,5,6,1
04-09-2025,Uttar Pradesh,Varanasi,221006,1,0,0
04-09-2025,Uttar Pradesh,Varanasi,221011,3,8,0
04-09-2025,Uttar Pradesh,Varanasi,221106,2,4,0
04-09-2025,Uttar Pradesh,Varanasi,221204,0,3,0
04-09-2025,Uttar Pradesh,Varanasi,221311,0,1,0
04-09-2025,Uttar Pradesh,Varanasi,221313,1,0,0
06-09-2025,Uttar Pradesh,Varanasi,221005,4,2,0
06-09-2025,Uttar Pradesh,Varanasi,221105,3,6,0
06-09-2025,Uttar Pradesh,Varanasi,221107,6,5,0
06-09-2025,Uttar Pradesh,Varanasi,221311,0,4,0
06-09-2025,Uttar Pradesh,Varanasi,221405,0,3,0
05-09-2025,Uttar Pradesh,Varanasi,221005,1,0,0
05-09-2025,Uttar Pradesh,Varanasi,221010,4,1,0
05-09-2025,Uttar Pradesh,Varanasi,221105,0,1,0
05-09-2025,Uttar Pradesh,Varanasi,221208,0,1,0
05-09-2025,Uttar Pradesh,Varanasi,221405,0,1,0
07-09-2025,Uttar Pradesh,Varanasi,221001,13,6,0
07-09-2025,Uttar Pradesh,Varanasi,221002,0,2,0
07-09-2025,Uttar Pradesh,Varanasi,221003,0,1,0
07-09-2025,Uttar Pradesh,Varanasi,221007,3,4,0
07-09-2025,Uttar Pradesh,Varanasi,221107,2,4,0
07-09-2025,Uttar Pradesh,Varanasi,221108,0,1,0
07-09-2025,Uttar Pradesh,Varanasi,221204,0,1,0
09-09-2025,Uttar Pradesh,Varanasi,221001,17,34,0
09-09-2025,Uttar Pradesh,Varanasi,221005,4,10,0
09-09-2025,Uttar Pradesh,Varanasi,221007,5,15,0
09-09-2025,Uttar Pradesh,Varanasi,221101,7,6,0
09-09-2025,Uttar Pradesh,Varanasi,221106,1,6,0
09-09-2025,Uttar Pradesh,Varanasi,221108,1,4,0
09-09-2025,Uttar Pradesh,Varanasi,221313,1,0,0
08-09-2025,Uttar Pradesh,Varanasi,221007,2,13,0
08-09-2025,Uttar Pradesh,Varanasi,221010,4,5,0
08-09-2025,Uttar Pradesh,Varanasi,221011,0,7,0
08-09-2025,Uttar Pradesh,Varanasi,221101,2,6,0
08-09-2025,Uttar Pradesh,Varanasi,221112,4,2,0
08-09-2025,Uttar Pradesh,Varanasi,221204,0,5,1
08-09-2025,Uttar Pradesh,Varanasi,221208,3,6,0
08-09-2025,Uttar Pradesh,Varanasi,221209,1,0,0
08-09-2025,Uttar Pradesh,Varanasi,221403,0,4,0
08-09-2025,Uttar Pradesh,Varanasi,221405,0,4,0
11-09-2025,Uttar Pradesh,Varanasi,221005,3,5,0
11-09-2025,Uttar Pradesh,Varanasi,221112,4,1,0
11-09-2025,Uttar Pradesh,Varanasi,221202,0,5,0
11-09-2025,Uttar Pradesh,Varanasi,221311,0,3,0
10-09-2025,Uttar Pradesh,Varanasi,221005,6,5,0
10-09-2025,Uttar Pradesh,Varanasi,221008,5,5,0
10-09-2025,Uttar Pradesh,Varanasi,221011,2,4,0
10-09-2025,Uttar Pradesh,Varanasi,221201,3,7,0
10-09-2025,Uttar Pradesh,Varanasi,221206,4,6,0
10-09-2025,Uttar Pradesh,Varanasi,221302,3,0,1
10-09-2025,Uttar Pradesh,Varanasi,221311,0,6,0
10-09-2025,Uttar Pradesh,Varanasi,221403,1,4,0
10-09-2025,Uttar Pradesh,Varanasi,221405,3,12,0
14-09-2025,Uttar Pradesh,Varanasi,221002,4,1,0
14-09-2025,Uttar Pradesh,Varanasi,221005,1,0,0
14-09-2025,Uttar Pradesh,Varanasi,221007,1,0,0
14-09-2025,Uttar Pradesh,Varanasi,221010,1,1,0
14-09-2025,Uttar Pradesh,Varanasi,221011,1,0,0
14-09-2025,Uttar Pradesh,Varanasi,221206,0,2,0
14-09-2025,Uttar Pradesh,Varanasi,221405,0,1,0
13-09-2025,Uttar Pradesh,Varanasi,221003,20,6,0
13-09-2025,Uttar Pradesh,Varanasi,221007,9,8,1
13-09-2025,Uttar Pradesh,Varanasi,221008,3,4,0
12-09-2025,Uttar Pradesh,Varanasi,221002,9,4,0
12-09-2025,Uttar Pradesh,Varanasi,221004,0,1,0
12-09-2025,Uttar Pradesh,Varanasi,221011,4,3,0
12-09-2025,Uttar Pradesh,Varanasi,221107,1,8,0
12-09-2025,Uttar Pradesh,Varanasi,221108,0,3,0
12-09-2025,Uttar Pradesh,Varanasi,221112,0,2,0
12-09-2025,Uttar Pradesh,Varanasi,221201,4,4,0
12-09-2025,Uttar Pradesh,Varanasi,221313,0,2,0
12-09-2025,Uttar Pradesh,Varanasi,221405,0,2,0
15-09-2025,Uttar Pradesh,Varanasi,221103,2,0,0
15-09-2025,Uttar Pradesh,Varanasi,221104,0,4,0
15-09-2025,Uttar Pradesh,Varanasi,221201,0,4,0
15-09-2025,Uttar Pradesh,Varanasi,221302,0,2,0
16-09-2025,Uttar Pradesh,Varanasi,221003,0,2,0
16-09-2025,Uttar Pradesh,Varanasi,221004,0,1,0
16-09-2025,Uttar Pradesh,Varanasi,221007,8,7,0
16-09-2025,Uttar Pradesh,Varanasi,221104,4,8,0
16-09-2025,Uttar Pradesh,Varanasi,221107,2,5,0
16-09-2025,Uttar Pradesh,Varanasi,221109,3,4,0
19-09-2025,Uttar Pradesh,Varanasi,221004,3,0,0
19-09-2025,Uttar Pradesh,Varanasi,221005,5,9,0
19-09-2025,Uttar Pradesh,Varanasi,221007,7,7,0
19-09-2025,Uttar Pradesh,Varanasi,221107,1,5,0
19-09-2025,Uttar Pradesh,Varanasi,221201,0,2,0
19-09-2025,Uttar Pradesh,Varanasi,221305,1,2,0
18-09-2025,Uttar Pradesh,Varanasi,221001,8,20,0
18-09-2025,Uttar Pradesh,Varanasi,221006,1,0,0
18-09-2025,Uttar Pradesh,Varanasi,221008,1,1,0
18-09-2025,Uttar Pradesh,Varanasi,221011,3,2,0
18-09-2025,Uttar Pradesh,Varanasi,221101,3,5,0
18-09-2025,Uttar Pradesh,Varanasi,221305,2,2,0
18-09-2025,Uttar Pradesh,Varanasi,221307,1,7,0
17-09-2025,Uttar Pradesh,Varanasi,221005,2,2,0
17-09-2025,Uttar Pradesh,Varanasi,221007,8,7,0
17-09-2025,Uttar Pradesh,Varanasi,221008,2,2,0
17-09-2025,Uttar Pradesh,Varanasi,221011,1,1,0
17-09-2025,Uttar Pradesh,Varanasi,221107,6,7,0
17-09-2025,Uttar Pradesh,Varanasi,221108,2,4,0
17-09-2025,Uttar Pradesh,Varanasi,221405,4,0,0
22-09-2025,Uttar Pradesh,Varanasi,221011,3,6,0
22-09-2025,Uttar Pradesh,Varanasi,221101,3,6,0
22-09-2025,Uttar Pradesh,Varanasi,221206,1,4,0
22-09-2025,Uttar Pradesh,Varanasi,221208,1,1,0
22-09-2025,Uttar Pradesh,Varanasi,221210,0,1,0
22-09-2025,Uttar Pradesh,Varanasi,221302,3,3,0
22-09-2025,Uttar Pradesh,Varanasi,221403,0,6,0
20-09-2025,Uttar Pradesh,Varanasi,221004,1,1,0
20-09-2025,Uttar Pradesh,Varanasi,221006,1,1,0
20-09-2025,Uttar Pradesh,Varanasi,221103,0,2,0
20-09-2025,Uttar Pradesh,Varanasi,221106,2,0,0
20-09-2025,Uttar Pradesh,Varanasi,221116,0,1,0
20-09-2025,Uttar Pradesh,Varanasi,221201,0,2,0
20-09-2025,Uttar Pradesh,Varanasi,221311,1,4,0
21-09-2025,Uttar Pradesh,Varanasi,221007,0,1,0
21-09-2025,Uttar Pradesh,Varanasi,221105,2,2,0
25-09-2025,Uttar Pradesh,Varanasi,221003,2,8,0
25-09-2025,Uttar Pradesh,Varanasi,221006,0,1,0
25-09-2025,Uttar Pradesh,Varanasi,221109,0,1,0
25-09-2025,Uttar Pradesh,Varanasi,221202,2,5,0
25-09-2025,Uttar Pradesh,Varanasi,221305,1,0,0
25-09-2025,Uttar Pradesh,Varanasi,221405,1,0,0
24-09-2025,Uttar Pradesh,Varanasi,221004,1,1,0
24-09-2025,Uttar Pradesh,Varanasi,221103,2,1,0
24-09-2025,Uttar Pradesh,Varanasi,221202,0,7,0
24-09-2025,Uttar Pradesh,Varanasi,221208,1,1,0
24-09-2025,Uttar Pradesh,Varanasi,221302,1,1,0
24-09-2025,Uttar Pradesh,Varanasi,221313,1,0,0
23-09-2025,Uttar Pradesh,Varanasi,221005,5,5,0
23-09-2025,Uttar Pradesh,Varanasi,221006,0,1,0
23-09-2025,Uttar Pradesh,Varanasi,221011,1,3,0
23-09-2025,Uttar Pradesh,Varanasi,221201,3,5,0
23-09-2025,Uttar Pradesh,Varanasi,221207,2,4,0
23-09-2025,Uttar Pradesh,Varanasi,221403,1,3,0
29-09-2025,Uttar Pradesh,Varanasi,221001,0,7,0
29-09-2025,Uttar Pradesh,Varanasi,221002,1,2,0
29-09-2025,Uttar Pradesh,Varanasi,221003,0,3,0
29-09-2025,Uttar Pradesh,Varanasi,221008,0,1,0
29-09-2025,Uttar Pradesh,Varanasi,221112,0,1,0
29-09-2025,Uttar Pradesh,Varanasi,221208,1,0,0
29-09-2025,Uttar Pradesh,Varanasi,221305,0,1,0
27-09-2025,Uttar Pradesh,Varanasi,221002,2,4,0
27-09-2025,Uttar Pradesh,Varanasi,221003,1,1,0
27-09-2025,Uttar Pradesh,Varanasi,221007,2,2,0
27-09-2025,Uttar Pradesh,Varanasi,221101,1,2,0
27-09-2025,Uttar Pradesh,Varanasi,221107,1,0,0
27-09-2025,Uttar Pradesh,Varanasi,221109,0,1,0
27-09-2025,Uttar Pradesh,Varanasi,221112,1,1,0
27-09-2025,Uttar Pradesh,Varanasi,221405,0,1,0
28-09-2025,Uttar Pradesh,Varanasi,221011,2,0,0
28-09-2025,Uttar Pradesh,Varanasi,221311,0,1,0
28-09-2025,Uttar Pradesh,Varanasi,221313,0,1,0
26-09-2025,Uttar Pradesh,Varanasi,221011,1,3,0
26-09-2025,Uttar Pradesh,Varanasi,221108,1,3,0
26-09-2025,Uttar Pradesh,Varanasi,221111,0,1,0
26-09-2025,Uttar Pradesh,Varanasi,221112,0,1,0
26-09-2025,Uttar Pradesh,Varanasi,221201,0,5,0
26-09-2025,Uttar Pradesh,Varanasi,221206,0,2,0
26-09-2025,Uttar Pradesh,Varanasi,221208,0,1,0
26-09-2025,Uttar Pradesh,Varanasi,221307,4,3,0
30-09-2025,Uttar Pradesh,Varanasi,221001,1,2,0
26-10-2025,Uttar Pradesh,Varanasi,221001,5,15,0
26-10-2025,Uttar Pradesh,Varanasi,221011,0,1,0
26-10-2025,Uttar Pradesh,Varanasi,221103,0,2,0
26-10-2025,Uttar Pradesh,Varanasi,221104,2,2,0
26-10-2025,Uttar Pradesh,Varanasi,221109,1,0,0
26-10-2025,Uttar Pradesh,Varanasi,221208,1,3,0
26-10-2025,Uttar Pradesh,Varanasi,221311,1,3,0
26-10-2025,Uttar Pradesh,Varanasi,221313,1,0,0
15-10-2025,Uttar Pradesh,Varanasi,221001,11,16,0
15-10-2025,Uttar Pradesh,Varanasi,221108,3,1,0
15-10-2025,Uttar Pradesh,Varanasi,221201,0,5,0
15-10-2025,Uttar Pradesh,Varanasi,221405,2,2,0
13-10-2025,Uttar Pradesh,Varanasi,221006,1,0,0
13-10-2025,Uttar Pradesh,Varanasi,221008,1,2,0
13-10-2025,Uttar Pradesh,Varanasi,221104,4,10,0
13-10-2025,Uttar Pradesh,Varanasi,221107,3,1,0
13-10-2025,Uttar Pradesh,Varanasi,221112,0,3,0
13-10-2025,Uttar Pradesh,Varanasi,221208,1,5,0
13-10-2025,Uttar Pradesh,Varanasi,221302,2,5,0
13-10-2025,Uttar Pradesh,Varanasi,221305,0,2,0
13-10-2025,Uttar Pradesh,Varanasi,221313,1,0,0
16-10-2025,Uttar Pradesh,Varanasi,221001,10,9,0
16-10-2025,Uttar Pradesh,Varanasi,221002,0,6,0
16-10-2025,Uttar Pradesh,Varanasi,221105,1,3,0
16-10-2025,Uttar Pradesh,Varanasi,221208,1,2,0
16-10-2025,Uttar Pradesh,Varanasi,221307,0,1,0
19-10-2025,Uttar Pradesh,Varanasi,221003,3,4,0
19-10-2025,Uttar Pradesh,Varanasi,221010,4,5,0
19-10-2025,Uttar Pradesh,Varanasi,221101,4,4,0
19-10-2025,Uttar Pradesh,Varanasi,221107,8,1,0
19-10-2025,Uttar Pradesh,Varanasi,221109,1,2,0
19-10-2025,Uttar Pradesh,Varanasi,221202,3,2,0
19-10-2025,Uttar Pradesh,Varanasi,221204,0,1,0
19-10-2025,Uttar Pradesh,Varanasi,221208,2,0,1
19-10-2025,Uttar Pradesh,Varanasi,221311,3,3,0
19-10-2025,Uttar Pradesh,Varanasi,221313,1,0,0
18-10-2025,Uttar Pradesh,Varanasi,221003,2,4,0
18-10-2025,Uttar Pradesh,Varanasi,221109,1,4,0
18-10-2025,Uttar Pradesh,Varanasi,221208,3,3,0
21-10-2025,Uttar Pradesh,Varanasi,221001,0,1,0
21-10-2025,Uttar Pradesh,Varanasi,221101,0,1,0
20-10-2025,Uttar Pradesh,Varanasi,221002,1,0,0
20-10-2025,Uttar Pradesh,Varanasi,221302,0,2,0
20-10-2025,Uttar Pradesh,Varanasi,221405,0,1,0
24-10-2025,Uttar Pradesh,Varanasi,221008,2,1,0
24-10-2025,Uttar Pradesh,Varanasi,221311,0,1,0
25-10-2025,Uttar Pradesh,Varanasi,221105,5,4,0
25-10-2025,Uttar Pradesh,Varanasi,221116,1,0,0
25-10-2025,Uttar Pradesh,Varanasi,221202,0,1,0
25-10-2025,Uttar Pradesh,Varanasi,221302,2,1,0
25-10-2025,Uttar Pradesh,Varanasi,221305,1,0,0
25-10-2025,Uttar Pradesh,Varanasi,221403,0,3,0
27-10-2025,Uttar Pradesh,Varanasi,221007,4,4,0
27-10-2025,Uttar Pradesh,Varanasi,221101,1,0,0
27-10-2025,Uttar Pradesh,Varanasi,221108,0,2,0
27-10-2025,Uttar Pradesh,Varanasi,221403,1,1,0
28-10-2025,Uttar Pradesh,Varanasi,221002,1,13,0
28-10-2025,Uttar Pradesh,Varanasi,221008,1,0,0
28-10-2025,Uttar Pradesh,Varanasi,221104,13,2,0
28-10-2025,Uttar Pradesh,Varanasi,221105,1,1,0
28-10-2025,Uttar Pradesh,Varanasi,221106,2,0,0
28-10-2025,Uttar Pradesh,Varanasi,221202,1,3,0
28-10-2025,Uttar Pradesh,Varanasi,221302,0,2,0
28-10-2025,Uttar Pradesh,Varanasi,221403,2,2,0
03-11-2025,Uttar Pradesh,Varanasi,221006,0,2,0
03-11-2025,Uttar Pradesh,Varanasi,221007,1,3,0
03-11-2025,Uttar Pradesh,Varanasi,221008,0,1,0
03-11-2025,Uttar Pradesh,Varanasi,221101,1,1,0
03-11-2025,Uttar Pradesh,Varanasi,221208,0,1,0
03-11-2025,Uttar Pradesh,Varanasi,221210,0,2,0
05-11-2025,Uttar Pradesh,Varanasi,221002,7,5,0
05-11-2025,Uttar Pradesh,Varanasi,221004,0,1,0
05-11-2025,Uttar Pradesh,Varanasi,221011,1,1,0
05-11-2025,Uttar Pradesh,Varanasi,221105,0,1,0
05-11-2025,Uttar Pradesh,Varanasi,221109,0,1,0
05-11-2025,Uttar Pradesh,Varanasi,221116,0,2,0
05-11-2025,Uttar Pradesh,Varanasi,221208,3,2,0
04-11-2025,Uttar Pradesh,Varanasi,221001,2,0,0
04-11-2025,Uttar Pradesh,Varanasi,221206,1,0,0
07-11-2025,Uttar Pradesh,Varanasi,221011,3,1,0
07-11-2025,Uttar Pradesh,Varanasi,221107,1,0,0
06-11-2025,Uttar Pradesh,Varanasi,221001,1,4,1
06-11-2025,Uttar Pradesh,Varanasi,221010,1,2,0
06-11-2025,Uttar Pradesh,Varanasi,221103,1,0,0
06-11-2025,Uttar Pradesh,Varanasi,221302,1,0,0
06-11-2025,Uttar Pradesh,Varanasi,221311,0,1,0
08-11-2025,Uttar Pradesh,Varanasi,221004,0,1,0
08-11-2025,Uttar Pradesh,Varanasi,221006,1,0,0
08-11-2025,Uttar Pradesh,Varanasi,221011,2,2,0
08-11-2025,Uttar Pradesh,Varanasi,221101,5,5,0
08-11-2025,Uttar Pradesh,Varanasi,221104,6,6,0
08-11-2025,Uttar Pradesh,Varanasi,221108,2,1,0
08-11-2025,Uttar Pradesh,Varanasi,221204,10,4,0
08-11-2025,Uttar Pradesh,Varanasi,221210,0,1,0
08-11-2025,Uttar Pradesh,Varanasi,221307,2,0,0
08-11-2025,Uttar Pradesh,Varanasi,221403,0,1,0
10-11-2025,Uttar Pradesh,Varanasi,221001,19,15,0
10-11-2025,Uttar Pradesh,Varanasi,221002,7,4,0
10-11-2025,Uttar Pradesh,Varanasi,221003,5,6,0
10-11-2025,Uttar Pradesh,Varanasi,221008,0,1,0
10-11-2025,Uttar Pradesh,Varanasi,221101,4,3,0
10-11-2025,Uttar Pradesh,Varanasi,221107,5,4,0
10-11-2025,Uttar Pradesh,Varanasi,221111,1,0,0
10-11-2025,Uttar Pradesh,Varanasi,221112,0,1,0
10-11-2025,Uttar Pradesh,Varanasi,221307,2,18,0
09-11-2025,Uttar Pradesh,Varanasi,221002,5,3,0
09-11-2025,Uttar Pradesh,Varanasi,221003,1,7,0
09-11-2025,Uttar Pradesh,Varanasi,221008,1,1,0
09-11-2025,Uttar Pradesh,Varanasi,221011,4,1,0
09-11-2025,Uttar Pradesh,Varanasi,221108,1,0,0
09-11-2025,Uttar Pradesh,Varanasi,221204,3,1,0
09-11-2025,Uttar Pradesh,Varanasi,221311,2,3,0
30-10-2025,Uttar Pradesh,Varanasi,221003,8,14,0
30-10-2025,Uttar Pradesh,Varanasi,221007,11,7,0
30-10-2025,Uttar Pradesh,Varanasi,221106,4,9,0
30-10-2025,Uttar Pradesh,Varanasi,221208,4,4,0
30-10-2025,Uttar Pradesh,Varanasi,221210,0,1,0
30-10-2025,Uttar Pradesh,Varanasi,221313,1,1,0
29-10-2025,Uttar Pradesh,Varanasi,221010,1,1,0
29-10-2025,Uttar Pradesh,Varanasi,221206,2,2,0
29-10-2025,Uttar Pradesh,Varanasi,221305,0,5,0
01-11-2025,Uttar Pradesh,Varanasi,221001,3,3,0
31-10-2025,Uttar Pradesh,Varanasi,221005,3,6,0
31-10-2025,Uttar Pradesh,Varanasi,221007,6,7,0
31-10-2025,Uttar Pradesh,Varanasi,221011,2,2,0
31-10-2025,Uttar Pradesh,Varanasi,221107,3,4,0
31-10-2025,Uttar Pradesh,Varanasi,221108,1,5,0
31-10-2025,Uttar Pradesh,Varanasi,221201,2,2,0
31-10-2025,Uttar Pradesh,Varanasi,221302,3,1,0
02-11-2025,Uttar Pradesh,Varanasi,221003,1,9,0
02-11-2025,Uttar Pradesh,Varanasi,221010,8,14,0
02-11-2025,Uttar Pradesh,Varanasi,221108,7,2,0
02-11-2025,Uttar Pradesh,Varanasi,221202,2,3,0
02-11-2025,Uttar Pradesh,Varanasi,221208,2,1,0
02-11-2025,Uttar Pradesh,Varanasi,221307,2,7,0
02-11-2025,Uttar Pradesh,Varanasi,221405,0,4,0
02-11-2025,Uttar Pradesh,Varanasi,232104,0,1,0
12-11-2025,Uttar Pradesh,Varanasi,221005,1,3,0
12-11-2025,Uttar Pradesh,Varanasi,221008,0,1,0
12-11-2025,Uttar Pradesh,Varanasi,221107,4,3,0
12-11-2025,Uttar Pradesh,Varanasi,221202,0,3,0
12-11-2025,Uttar Pradesh,Varanasi,221210,0,2,0
12-11-2025,Uttar Pradesh,Varanasi,221307,1,3,0
11-11-2025,Uttar Pradesh,Varanasi,221003,2,5,0
11-11-2025,Uttar Pradesh,Varanasi,221008,2,0,0
11-11-2025,Uttar Pradesh,Varanasi,221010,6,3,0
11-11-2025,Uttar Pradesh,Varanasi,221207,1,1,0
11-11-2025,Uttar Pradesh,Varanasi,221305,1,6,0
